"","beta.(Intercept)","beta.x1","beta.x2","beta.x3","beta.x1:x3"
"1",-0.0241172461538939,0.0597663379919221,0.0795659891821799,NA,NA
"2",0.00969866208497127,-0.0076145996050286,-0.00567150524675082,-0.0034433088990193,0.0485595957905411
"3",-0.0316049550013679,0.0602037070156853,0.0179133407897153,-0.358142822372477,-0.331513627618418
"4",-0.0455017641368433,0.0851849148357821,0.0461401061085061,-0.661067300664874,-0.632003114386906
"5",-0.0261185393281567,0.059181074571854,0.0889775106521847,NA,NA
"6",0.0057559548528176,-0.00473516222565813,0.00107200061224242,-0.000789420978988114,0.00464650677764513
"7",-0.0359924014646018,0.058693658711227,0.0240381024638149,-0.353771752392216,-0.359191927909222
"8",-0.0505860860061085,0.0824887069779888,0.0533048610012078,-0.662771894710941,-0.646475584693242
"9",0.00759718603604582,-0.00849388194921266,0.00246028741522321,-0.0026499995469787,0.0495749208078776
"10",0.00550743518058782,-0.00531979098617354,-0.000174425694259828,-0.00149008493419109,0.00675933653906545
"11",0.00531740389144387,-0.00694066576786302,0.000155028991111929,-0.00990902350545531,0.02071867899667
"12",0.00499536952428386,-0.00762549567574839,0.00163984218305817,-0.0239020864316112,0.0367266117153222
"13",0.00777826833590321,-0.00829174548537901,0.00377568271259772,-0.00255861818063984,0.0496580830738118
"14",0.0057523698995016,-0.00474527951555342,0.00106401780936891,-0.000794328875361916,0.00463957344439853
"15",0.00547267609686715,-0.00658756025067222,0.00141770046006555,-0.0102264649127078,0.0198532602513134
"16",0.00504759385977376,-0.00734671078640641,0.00304206641948828,-0.0257397093314666,0.0368396736403884
